Tambol_ID,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
560202,0.0,-9.536819254550187,-19.64625504969377,-31.13857753336828,-45.61719155920668,-67.96487590672331
560207,0.0,-0.30451684693469694,-0.6273177127639493,-0.994275050769025,-1.4565866216870944,-2.1701627304668363
560308,0.0,-0.452675334934163,-0.9325305269447076,-1.4780259159851012,-2.165268829853033,-3.226025590257022
560312,0.0,-3.3012868397281543,-6.800791911260347,-10.77900015455541,-15.790949806238121,-23.526874569586823
560401,0.0,-2.580917509886572,-5.316800319693561,-8.426929130536548,-12.345228037202588,-18.393107135928798
560402,0.0,-9.300127563724493,-19.15866005580876,-30.365757752521176,-44.48503104397864,-66.27807436778824
560403,0.0,-6.428991396160454,-13.243996903998413,-20.99123845250457,-30.751608499995157,-45.81670164682659
560503,0.0,-11.825382329329857,-24.36079274453168,-38.610942987922726,-56.564009087256316,-84.27449667550296
560504,0.0,-0.20659772767759763,-0.4256001442729137,-0.6745602689740822,-0.9882129321753931,-1.4723345959943133
560508,0.0,-0.39974757309233183,-0.8234970766297147,-1.3052119859115943,-1.9121009982841457,-2.848831824748217
560601,0.0,-10.5845039142362,-21.80453020270377,-34.55936271712734,-50.62855127347792,-75.43128121276534
560602,0.0,-8.017668370735954,-16.516739335306898,-26.178412480647506,-38.3506810985803,-57.13853029335107
560603,0.0,-2.8197517601278004,-5.808809077498509,-9.20674456168379,-13.48763699488053,-20.095177789325696
560604,0.0,-2.558599476819429,-5.270824218213458,-8.354058733761235,-12.238474835482545,-18.234055956766852
560605,0.0,-1.0941235297715701,-2.253941209120392,-3.5724122952859223,-5.233489417681029,-7.797355485380664
560606,0.0,-2.590894422984324,-5.337353186859786,-8.459504654277318,-12.392950316906333,-18.464208374457286
560607,0.0,-1.7118422390372487,-3.5264681373633615,-5.58931975770891,-8.188205443869094,-12.19957537651179
620107,0.0,-0.4843628544305053,-0.9978081707063065,-1.5814885334826696,-2.3168388248711382,-3.451849135076039
620110,0.0,-1.2852109488329828,-2.647589455088465,-4.196330003619976,-6.147512339497429,-9.159154674103728
620112,0.0,-0.8176413783643107,-1.6843761667040285,-2.669673061334332,-3.9110003438287633,-5.826984168775004
620113,0.0,-0.11217190489019747,-0.23107891573297454,-0.3662514161440686,-0.5365486265765029,-0.7994017074870757
620119,0.0,-0.40334750703409356,-0.8309130943285042,-1.3169660958688598,-1.929320458131147,-2.874487030859783
620201,0.0,-0.5040164027689994,-1.0382953198263147,-1.6456591465989885,-2.4108470738947796,-3.591911658890279
620202,0.0,-0.5060628695974686,-1.0425111289121023,-1.652341045910161,-2.420635879453751,-3.6064959621397903
620203,0.0,-0.120624147164851,-0.2484908958740912,-0.39384875173104,-0.5769779924537825,-0.8596372621303395
620204,0.0,-0.34156515431249607,-0.7036388085586943,-1.1152411256176429,-1.6337987182455025,-2.434190342428223
620205,0.0,-0.6676104070123074,-1.3753059568299735,-2.179808368593937,-3.1933615402294615,-4.757776912357833
620206,0.0,-0.23239430941283232,-0.47874220460281736,-0.7587884418080407,-1.1116049750755954,-1.6561759197791126
