OID,SUBBASIN,WUPND1,WUPND2,WUPND3,WUPND4,WUPND5,WUPND6,WUPND7,WUPND8,WUPND9,WUPND10,WUPND11,WUPND12,WURCH1,WURCH2,WURCH3,WURCH4,WURCH5,WURCH6,WURCH7,WURCH8,WURCH9,WURCH10,WURCH11,WURCH12,WUSHAL1,WUSHAL2,WUSHAL3,WUSHAL4,WUSHAL5,WUSHAL6,WUSHAL7,WUSHAL8,WUSHAL9,WUSHAL10,WUSHAL11,WUSHAL12,WUDEEP1,WUDEEP2,WUDEEP3,WUDEEP4,WUDEEP5,WUDEEP6,WUDEEP7,WUDEEP8,WUDEEP9,WUDEEP10,WUDEEP11,WUDEEP12
592,592,0,0,0,0,0,0,0,0,0,0,0,0,0.01346,0.01432,0.01317,0.01585,0.01606,0.01473,0.01341,0.01331,0.01451,0.01302,0.01395,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,593,0,0,0,0,0,0,0,0,0,0,0,0,0.08924,0.09515,0.08762,0.09913,0.1042,0.09737,0.08842,0.08804,0.09158,0.0859,0.09205,0.08754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,594,0,0,0,0,0,0,0,0,0,0,0,0,0.0165,0.01753,0.01616,0.02026,0.01963,0.01813,0.01632,0.01624,0.01692,0.01581,0.01703,0.01616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,595,0,0,0,0,0,0,0,0,0,0,0,0,0.0721,0.0757,0.07031,0.07776,0.08314,0.07763,0.0729,0.07078,0.07416,0.07019,0.07441,0.07123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,596,0,0,0,0,0,0,0,0,0,0,0,0,0.02843,0.02992,0.02803,0.03065,0.03299,0.03046,0.02862,0.02783,0.02846,0.02772,0.02919,0.02821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,597,0,0,0,0,0,0,0,0,0,0,0,0,0.03958,0.04151,0.03897,0.04284,0.04645,0.04255,0.03989,0.0387,0.03954,0.03848,0.04058,0.03922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,598,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.00391,0.00358,0.00409,0.0044,0.004,0.00369,0.00365,0.0042,0.00359,0.00382,0.00361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,599,0,0,0,0,0,0,0,0,0,0,0,0,0.02848,0.03037,0.02781,0.0317,0.03398,0.03097,0.02861,0.02831,0.0325,0.02787,0.02967,0.02801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,600,0,0,0,0,0,0,0,0,0,0,0,0,0.01333,0.01402,0.01312,0.01445,0.01561,0.01433,0.01343,0.01306,0.01351,0.01299,0.0137,0.01321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,601,0,0,0,0,0,0,0,0,0,0,0,0,0.03541,0.03768,0.03452,0.03961,0.04273,0.03865,0.03558,0.03519,0.04069,0.0346,0.03691,0.03477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,602,0,0,0,0,0,0,0,0,0,0,0,0,0.03924,0.04177,0.03826,0.04387,0.04729,0.04281,0.03943,0.039,0.04506,0.03835,0.0409,0.03854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,603,0,0,0,0,0,0,0,0,0,0,0,0,0.01954,0.02076,0.01915,0.02266,0.02324,0.02148,0.01936,0.01927,0.02006,0.01871,0.02014,0.01911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,604,0,0,0,0,0,0,0,0,0,0,0,0,0.05292,0.05728,0.05246,0.0562,0.05801,0.05695,0.05274,0.05252,0.05451,0.052,0.05493,0.05242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,605,0,0,0,0,0,0,0,0,0,0,0,0,0.04877,0.05176,0.0477,0.05427,0.05844,0.05365,0.0484,0.04811,0.05094,0.04675,0.05034,0.04768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,606,0,0,0,0,0,0,0,0,0,0,0,0,0.08566,0.093,0.08507,0.08861,0.09311,0.09237,0.08546,0.08505,0.08828,0.08454,0.08921,0.08502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,607,0,0,0,0,0,0,0,0,0,0,0,0,0.02362,0.02551,0.02338,0.02608,0.02584,0.02518,0.02351,0.02346,0.02433,0.02312,0.02437,0.02336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,608,0,0,0,0,0,0,0,0,0,0,0,0,0.01599,0.01704,0.0157,0.01725,0.01869,0.01745,0.01585,0.01578,0.01642,0.01538,0.01648,0.01567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,609,0,0,0,0,0,0,0,0,0,0,0,0,0.02301,0.02454,0.02259,0.02739,0.02684,0.0251,0.02282,0.02272,0.02363,0.02214,0.02371,0.02256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,610,0,0,0,0,0,0,0,0,0,0,0,0,0.16802,0.18221,0.1646,0.17915,0.18795,0.18459,0.17005,0.16977,0.17583,0.16687,0.17772,0.16824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,611,0,0,0,0,0,0,0,0,0,0,0,0,0.16459,0.17878,0.1617,0.18454,0.18141,0.17933,0.16629,0.16606,0.17192,0.16363,0.17354,0.16478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,612,0,0,0,0,0,0,0,0,0,0,0,0,0.58906,0.64366,0.58474,0.64813,0.61221,0.62045,0.58676,0.58641,0.60645,0.58985,0.61619,0.59158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,613,0,0,0,0,0,0,0,0,0,0,0,0,0.11101,0.12014,0.11003,0.10909,0.12006,0.11785,0.11056,0.11033,0.11438,0.10896,0.11457,0.10995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,614,0,0,0,0,0,0,0,0,0,0,0,0,0.32119,0.34994,0.31971,0.32206,0.33895,0.34063,0.32065,0.31975,0.33131,0.31831,0.33326,0.31957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,615,0,0,0,0,0,0,0,0,0,0,0,0,0.14396,0.15659,0.14271,0.14584,0.15375,0.15339,0.14415,0.14387,0.14901,0.14261,0.14977,0.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,616,0,0,0,0,0,0,0,0,0,0,0,0,0.07888,0.08567,0.07836,0.07884,0.08371,0.08318,0.07865,0.07852,0.08134,0.07779,0.08144,0.07832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,617,0,0,0,0,0,0,0,0,0,0,0,0,0.02792,0.02975,0.0274,0.03031,0.03268,0.03049,0.02767,0.02754,0.02866,0.02684,0.02878,0.02737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,618,0,0,0,0,0,0,0,0,0,0,0,0,0.07011,0.07614,0.0696,0.06782,0.07328,0.07424,0.06999,0.07003,0.07229,0.06938,0.07265,0.07016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,619,0,0,0,0,0,0,0,0,0,0,0,0,0.07362,0.07995,0.07229,0.07865,0.08135,0.08033,0.07441,0.0743,0.07693,0.07317,0.07766,0.0737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,620,0,0,0,0,0,0,0,0,0,0,0,0,0.51436,0.56309,0.51351,0.49301,0.51945,0.53429,0.51407,0.51415,0.53117,0.51307,0.53176,0.51435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,621,0,0,0,0,0,0,0,0,0,0,0,0,0.04745,0.05085,0.04802,0.05169,0.05567,0.05219,0.04722,0.04634,0.04836,0.04644,0.04946,0.04771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,622,0,0,0,0,0,0,0,0,0,0,0,0,0.03775,0.04026,0.03707,0.04576,0.04404,0.04118,0.03743,0.03727,0.03877,0.03633,0.03892,0.03702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,623,0,0,0,0,0,0,0,0,0,0,0,0,0.09307,0.10166,0.0928,0.09244,0.09563,0.09706,0.09295,0.09288,0.09608,0.09249,0.09614,0.09277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,624,0,0,0,0,0,0,0,0,0,0,0,0,0.08072,0.08799,0.08038,0.08046,0.08385,0.08449,0.08056,0.08048,0.08329,0.08,0.08336,0.08035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,625,0,0,0,0,0,0,0,0,0,0,0,0,0.0901,0.0958,0.0883,0.0986,0.1067,0.09884,0.08925,0.08883,0.09246,0.08635,0.09286,0.08817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,626,0,0,0,0,0,0,0,0,0,0,0,0,0.04108,0.04398,0.04044,0.04464,0.04703,0.04451,0.04078,0.04063,0.04222,0.03974,0.04237,0.04039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,627,0,0,0,0,0,0,0,0,0,0,0,0,0.01816,0.01934,0.01782,0.0214,0.02134,0.01987,0.01801,0.01793,0.01865,0.01744,0.01872,0.01779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,628,0,0,0,0,0,0,0,0,0,0,0,0,0.02886,0.03129,0.02864,0.02857,0.03088,0.03052,0.02876,0.02871,0.02975,0.0284,0.02979,0.02862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,629,0,0,0,0,0,0,0,0,0,0,0,0,0.09049,0.09627,0.08872,0.10028,0.10684,0.09915,0.08959,0.08918,0.09281,0.08684,0.09332,0.08863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,630,0,0,0,0,0,0,0,0,0,0,0,0,0.03963,0.04179,0.03899,0.04259,0.04554,0.04243,0.0399,0.03887,0.04018,0.03863,0.04071,0.03924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,631,0,0,0,0,0,0,0,0,0,0,0,0,0.00151,0.0016,0.00149,0.00161,0.00168,0.0016,0.00151,0.00148,0.00152,0.00148,0.00155,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,632,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.00588,0.00549,0.00597,0.00636,0.00594,0.0056,0.00546,0.00559,0.00544,0.00571,0.00552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,633,0,0,0,0,0,0,0,0,0,0,0,0,0.31478,0.33221,0.3106,0.33604,0.35955,0.33405,0.31478,0.30655,0.31369,0.30953,0.32545,0.3146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,634,0,0,0,0,0,0,0,0,0,0,0,0,0.0276,0.02944,0.02733,0.02937,0.03063,0.02924,0.02773,0.0272,0.02791,0.02713,0.0284,0.02746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,635,0,0,0,0,0,0,0,0,0,0,0,0,0.05754,0.0607,0.05677,0.06192,0.06627,0.06155,0.05793,0.05641,0.05772,0.05617,0.05908,0.05711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,636,0,0,0,0,0,0,0,0,0,0,0,0,0.05825,0.06103,0.05734,0.06305,0.06853,0.06261,0.05866,0.05687,0.05809,0.05667,0.05979,0.05778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,637,0,0,0,0,0,0,0,0,0,0,0,0,0.00246,0.00259,0.00243,0.00266,0.00286,0.00264,0.00248,0.00241,0.00247,0.0024,0.00253,0.00244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,638,0,0,0,0,0,0,0,0,0,0,0,0,0.14493,0.15636,0.14408,0.15247,0.15452,0.15207,0.14537,0.1437,0.14787,0.14341,0.14933,0.14444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,639,0,0,0,0,0,0,0,0,0,0,0,0,0.0162,0.01751,0.0161,0.01701,0.01726,0.01703,0.01622,0.01608,0.01658,0.01601,0.0167,0.01612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,640,0,0,0,0,0,0,0,0,0,0,0,0,0.03296,0.03516,0.03237,0.03867,0.03841,0.03594,0.03264,0.0325,0.0338,0.03177,0.03402,0.03237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,641,0,0,0,0,0,0,0,0,0,0,0,0,0.05953,0.06325,0.05832,0.08011,0.0707,0.06536,0.05884,0.05855,0.06096,0.0571,0.06146,0.05833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,642,0,0,0,0,0,0,0,0,0,0,0,0,0.03131,0.03406,0.03114,0.03156,0.0329,0.0329,0.03121,0.03117,0.03228,0.03096,0.03234,0.03114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,643,0,0,0,0,0,0,0,0,0,0,0,0,0.0215,0.02353,0.02146,0.02129,0.02187,0.02235,0.02149,0.02148,0.02221,0.02142,0.02222,0.02146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,644,0,0,0,0,0,0,0,0,0,0,0,0,0.02771,0.03018,0.02758,0.02713,0.02895,0.02906,0.02764,0.02761,0.02858,0.02744,0.02863,0.02758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,645,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.01135,0.0104,0.01055,0.01141,0.01116,0.01045,0.01043,0.01081,0.01029,0.01083,0.01039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,646,0,0,0,0,0,0,0,0,0,0,0,0,0.05797,0.06269,0.05795,0.05685,0.06391,0.06256,0.05792,0.05768,0.05904,0.05709,0.05988,0.05815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,647,0,0,0,0,0,0,0,0,0,0,0,0,0.10666,0.11669,0.1065,0.10111,0.10866,0.11096,0.10658,0.10652,0.11007,0.10625,0.11019,0.10651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,648,0,0,0,0,0,0,0,0,0,0,0,0,0.02371,0.02524,0.02326,0.02578,0.02792,0.02596,0.0235,0.02339,0.02434,0.02277,0.02445,0.02323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,649,0,0,0,0,0,0,0,0,0,0,0,0,0.02299,0.0247,0.02268,0.02498,0.02585,0.02475,0.02285,0.02278,0.02365,0.02234,0.02371,0.02266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,650,0,0,0,0,0,0,0,0,0,0,0,0,0.00327,0.00346,0.00319,0.00411,0.00393,0.0036,0.00323,0.00321,0.00335,0.00312,0.00337,0.00319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,651,0,0,0,0,0,0,0,0,0,0,0,0,0.00601,0.00646,0.00593,0.00707,0.00675,0.00647,0.00598,0.00596,0.00619,0.00585,0.0062,0.00593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,652,0,0,0,0,0,0,0,0,0,0,0,0,0.01589,0.01724,0.01589,0.01613,0.01719,0.017,0.01588,0.01583,0.01623,0.0157,0.01642,0.01594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,653,0,0,0,0,0,0,0,0,0,0,0,0,0.00876,0.00935,0.00876,0.01088,0.01048,0.00983,0.00875,0.00868,0.00881,0.00851,0.00905,0.00882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,654,0,0,0,0,0,0,0,0,0,0,0,0,0.01155,0.0124,0.01154,0.01164,0.01328,0.01271,0.01153,0.01146,0.01168,0.01129,0.01193,0.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,655,0,0,0,0,0,0,0,0,0,0,0,0,0.00612,0.00656,0.00611,0.00647,0.00711,0.00676,0.00611,0.00607,0.00618,0.00597,0.00632,0.00615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,656,0,0,0,0,0,0,0,0,0,0,0,0,0.0134,0.01444,0.01314,0.0175,0.01523,0.01466,0.0134,0.01336,0.01386,0.01318,0.01407,0.01334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,657,0,0,0,0,0,0,0,0,0,0,0,0,0.00127,0.00135,0.00125,0.00135,0.00151,0.0014,0.00126,0.00125,0.00131,0.00122,0.00131,0.00124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,658,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0.00534,0.00484,0.00539,0.00524,0.00525,0.00494,0.00493,0.0051,0.00488,0.00513,0.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,659,0,0,0,0,0,0,0,0,0,0,0,0,0.00591,0.00642,0.00581,0.00703,0.00653,0.00645,0.00598,0.00597,0.00618,0.00588,0.00624,0.00592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,660,0,0,0,0,0,0,0,0,0,0,0,0,0.01183,0.0129,0.0117,0.0121,0.01253,0.01261,0.0119,0.01189,0.0123,0.01179,0.01237,0.01183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,661,0,0,0,0,0,0,0,0,0,0,0,0,0.00719,0.00765,0.00704,0.00908,0.00813,0.00796,0.00715,0.00716,0.00738,0.00697,0.00749,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,662,0,0,0,0,0,0,0,0,0,0,0,0,0.03145,0.03329,0.03067,0.03241,0.03626,0.03522,0.03125,0.03132,0.03226,0.03033,0.0328,0.03151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,663,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.00393,0.00361,0.00361,0.00402,0.00397,0.00364,0.00365,0.00376,0.00357,0.0038,0.00366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,664,0,0,0,0,0,0,0,0,0,0,0,0,0.00596,0.00644,0.00589,0.00793,0.00632,0.00634,0.00593,0.00593,0.00612,0.00585,0.00616,0.00595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,665,0,0,0,0,0,0,0,0,0,0,0,0,0.01107,0.01203,0.01099,0.01557,0.01146,0.01162,0.01101,0.01102,0.01138,0.01092,0.01143,0.01104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,666,0,0,0,0,0,0,0,0,0,0,0,0,0.00125,0.00132,0.00122,0.00151,0.00144,0.0014,0.00124,0.00125,0.00128,0.00121,0.0013,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,667,0,0,0,0,0,0,0,0,0,0,0,0,0.00419,0.00447,0.00411,0.00445,0.00468,0.0046,0.00417,0.00418,0.0043,0.00407,0.00436,0.00419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,668,0,0,0,0,0,0,0,0,0,0,0,0,0.00853,0.00907,0.00834,0.00944,0.00966,0.00945,0.00848,0.0085,0.00875,0.00826,0.00888,0.00854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,669,0,0,0,0,0,0,0,0,0,0,0,0,0.00264,0.0028,0.00258,0.00295,0.003,0.00293,0.00262,0.00263,0.00271,0.00255,0.00275,0.00264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,670,0,0,0,0,0,0,0,0,0,0,0,0,0.00145,0.00154,0.00142,0.00162,0.00165,0.00161,0.00144,0.00145,0.00149,0.00141,0.00151,0.00145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,671,0,0,0,0,0,0,0,0,0,0,0,0,0.01041,0.01103,0.01016,0.01395,0.01194,0.01162,0.01034,0.01036,0.01067,0.01005,0.01085,0.01042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,672,0,0,0,0,0,0,0,0,0,0,0,0,0.03867,0.04104,0.03779,0.04825,0.04417,0.04306,0.03844,0.03853,0.03968,0.03739,0.0403,0.03874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,673,0,0,0,0,0,0,0,0,0,0,0,0,0.05463,0.05831,0.05303,0.05785,0.05873,0.05818,0.0553,0.05428,0.05849,0.05373,0.05688,0.05394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
