OID,SUBBASIN,WUPND1,WUPND2,WUPND3,WUPND4,WUPND5,WUPND6,WUPND7,WUPND8,WUPND9,WUPND10,WUPND11,WUPND12,WURCH1,WURCH2,WURCH3,WURCH4,WURCH5,WURCH6,WURCH7,WURCH8,WURCH9,WURCH10,WURCH11,WURCH12,WUSHAL1,WUSHAL2,WUSHAL3,WUSHAL4,WUSHAL5,WUSHAL6,WUSHAL7,WUSHAL8,WUSHAL9,WUSHAL10,WUSHAL11,WUSHAL12,WUDEEP1,WUDEEP2,WUDEEP3,WUDEEP4,WUDEEP5,WUDEEP6,WUDEEP7,WUDEEP8,WUDEEP9,WUDEEP10,WUDEEP11,WUDEEP12
293,293,0,0,0,0,0,0,0,0,0,0,0,0,0.05306,0.05813,0.0529,0.05541,0.05401,0.05535,0.05316,0.05314,0.05494,0.05301,0.05503,0.05307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,294,0,0,0,0,0,0,0,0,0,0,0,0,0.00548,0.00594,0.00537,0.00605,0.00611,0.00601,0.00554,0.00553,0.00573,0.00544,0.00579,0.00549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,295,0,0,0,0,0,0,0,0,0,0,0,0,0.02578,0.02805,0.02541,0.02796,0.02795,0.02783,0.02599,0.02596,0.02687,0.02566,0.02709,0.02581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,296,0,0,0,0,0,0,0,0,0,0,0,0,0.00743,0.00806,0.00728,0.00821,0.0083,0.00816,0.00752,0.00751,0.00777,0.00738,0.00786,0.00744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,297,0,0,0,0,0,0,0,0,0,0,0,0,0.02536,0.02765,0.02508,0.02719,0.02697,0.02709,0.02552,0.0255,0.02638,0.02527,0.02654,0.02538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,298,0,0,0,0,0,0,0,0,0,0,0,0,0.01222,0.01325,0.01197,0.0135,0.01365,0.01341,0.01236,0.01234,0.01278,0.01214,0.01292,0.01223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,299,0,0,0,0,0,0,0,0,0,0,0,0,0.05361,0.05872,0.05344,0.05599,0.05458,0.05593,0.05371,0.05369,0.0555,0.05355,0.0556,0.05362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,300,0,0,0,0,0,0,0,0,0,0,0,0,0.17157,0.18808,0.17126,0.17835,0.17333,0.17825,0.17172,0.17169,0.17745,0.17148,0.17766,0.1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,301,0,0,0,0,0,0,0,0,0,0,0,0,0.01119,0.01214,0.01097,0.01236,0.0125,0.01228,0.01133,0.01131,0.01171,0.01112,0.01183,0.01121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,302,0,0,0,0,0,0,0,0,0,0,0,0,0.07872,0.08622,0.07847,0.08222,0.08016,0.08214,0.07886,0.07884,0.0815,0.07863,0.08164,0.07873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,303,0,0,0,0,0,0,0,0,0,0,0,0,0.18657,0.20446,0.18615,0.19428,0.18902,0.19413,0.18679,0.18676,0.19303,0.18644,0.19331,0.18661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,304,0,0,0,0,0,0,0,0,0,0,0,0,0.00328,0.00356,0.00321,0.00362,0.00367,0.0036,0.00332,0.00331,0.00343,0.00326,0.00347,0.00328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,305,0,0,0,0,0,0,0,0,0,0,0,0,0.24695,0.27083,0.2467,0.25607,0.24842,0.25598,0.24706,0.24704,0.2553,0.24689,0.25551,0.24699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,306,0,0,0,0,0,0,0,0,0,0,0,0,0.25494,0.2794,0.25438,0.26543,0.25821,0.26523,0.25524,0.25519,0.26376,0.25477,0.26413,0.25499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,307,0,0,0,0,0,0,0,0,0,0,0,0,0.01759,0.01917,0.01738,0.01892,0.01882,0.01885,0.0177,0.01769,0.0183,0.01753,0.01844,0.01762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,308,0,0,0,0,0,0,0,0,0,0,0,0,0.00248,0.00269,0.00243,0.00274,0.00278,0.00273,0.00251,0.00251,0.0026,0.00246,0.00262,0.00248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,309,0,0,0,0,0,0,0,0,0,0,0,0,0.08666,0.09493,0.08641,0.09042,0.08809,0.09033,0.0868,0.08678,0.0897,0.08658,0.08984,0.08667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,310,0,0,0,0,0,0,0,0,0,0,0,0,0.00631,0.00685,0.00618,0.00699,0.00707,0.00694,0.00639,0.00638,0.00661,0.00627,0.00668,0.00632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,311,0,0,0,0,0,0,0,0,0,0,0,0,0.09953,0.10893,0.09907,0.10448,0.10221,0.10432,0.09978,0.09974,0.10312,0.09939,0.10341,0.09957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,312,0,0,0,0,0,0,0,0,0,0,0,0,0.04453,0.04856,0.04405,0.04769,0.04728,0.04752,0.04477,0.04473,0.04628,0.04439,0.0466,0.04458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,313,0,0,0,0,0,0,0,0,0,0,0,0,0.02668,0.02906,0.02633,0.0288,0.0287,0.02868,0.02688,0.02685,0.02779,0.02657,0.02799,0.02671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,314,0,0,0,0,0,0,0,0,0,0,0,0,0.01505,0.01639,0.01486,0.01623,0.01616,0.01616,0.01516,0.01515,0.01567,0.01498,0.01578,0.01506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,315,0,0,0,0,0,0,0,0,0,0,0,0,0.03983,0.04325,0.03911,0.0437,0.04401,0.04344,0.04018,0.04012,0.04154,0.03963,0.04207,0.03992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,316,0,0,0,0,0,0,0,0,0,0,0,0,0.02937,0.0317,0.02902,0.03275,0.03352,0.03258,0.0293,0.02907,0.03025,0.02881,0.03083,0.02906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,317,0,0,0,0,0,0,0,0,0,0,0,0,0.00831,0.00902,0.00816,0.00909,0.00914,0.00904,0.00839,0.00838,0.00867,0.00826,0.00875,0.00832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,318,0,0,0,0,0,0,0,0,0,0,0,0,0.15023,0.16359,0.14823,0.16216,0.16171,0.16145,0.15091,0.15075,0.156,0.14979,0.15789,0.1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,319,0,0,0,0,0,0,0,0,0,0,0,0,0.00571,0.00621,0.00562,0.00624,0.00626,0.0062,0.00577,0.00576,0.00596,0.00568,0.00602,0.00572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,320,0,0,0,0,0,0,0,0,0,0,0,0,0.00694,0.00754,0.00683,0.00755,0.00757,0.00752,0.007,0.00699,0.00724,0.0069,0.0073,0.00694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,321,0,0,0,0,0,0,0,0,0,0,0,0,0.08196,0.0893,0.08095,0.08817,0.08774,0.08782,0.08229,0.08221,0.08507,0.08174,0.08603,0.08215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,322,0,0,0,0,0,0,0,0,0,0,0,0,0.02457,0.02685,0.02439,0.02604,0.02564,0.02598,0.02466,0.02464,0.02548,0.02452,0.02563,0.0246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,323,0,0,0,0,0,0,0,0,0,0,0,0,0.13127,0.14299,0.1296,0.1416,0.14102,0.14101,0.13226,0.13213,0.13672,0.13071,0.13765,0.13138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,324,0,0,0,0,0,0,0,0,0,0,0,0,0.13063,0.14294,0.12998,0.13726,0.13439,0.13704,0.13092,0.13087,0.13531,0.13046,0.13582,0.13072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,325,0,0,0,0,0,0,0,0,0,0,0,0,2.46581,2.69986,2.4646,2.68311,2.68027,2.65264,2.46601,2.42404,2.51629,2.39672,2.51877,2.43248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,326,0,0,0,0,0,0,0,0,0,0,0,0,0.01384,0.01507,0.01366,0.01497,0.01493,0.0149,0.01396,0.01394,0.01443,0.01378,0.01453,0.01386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,327,0,0,0,0,0,0,0,0,0,0,0,0,0.07067,0.07753,0.07067,0.07349,0.0714,0.07339,0.07071,0.07056,0.07295,0.07045,0.07294,0.07057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,328,0,0,0,0,0,0,0,0,0,0,0,0,0.02416,0.0265,0.02416,0.02512,0.02441,0.02509,0.02417,0.02412,0.02494,0.02409,0.02494,0.02413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,329,0,0,0,0,0,0,0,0,0,0,0,0,0.37834,0.41492,0.37831,0.39687,0.38766,0.39556,0.37866,0.37683,0.38989,0.37548,0.3898,0.37703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,330,0,0,0,0,0,0,0,0,0,0,0,0,0.03564,0.03904,0.03564,0.0387,0.03858,0.03828,0.03573,0.03516,0.03649,0.03474,0.03647,0.03523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,331,0,0,0,0,0,0,0,0,0,0,0,0,0.09129,0.09984,0.09094,0.09856,0.09802,0.09776,0.09167,0.0907,0.09402,0.08977,0.0942,0.0907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,332,0,0,0,0,0,0,0,0,0,0,0,0,0.10393,0.11353,0.10312,0.11022,0.10859,0.10993,0.10429,0.10422,0.10779,0.10371,0.10842,0.10403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,333,0,0,0,0,0,0,0,0,0,0,0,0,0.29275,0.3207,0.29189,0.30558,0.29779,0.30528,0.29324,0.29317,0.30304,0.29248,0.30357,0.29282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,334,0,0,0,0,0,0,0,0,0,0,0,0,1.9981,2.18978,1.99377,2.08211,2.0266,2.0801,2.00034,1.9993,2.06663,1.99576,2.06964,1.99807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,335,0,0,0,0,0,0,0,0,0,0,0,0,0.20144,0.22094,0.20127,0.20877,0.20245,0.20871,0.20153,0.20152,0.20826,0.20139,0.20837,0.20146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,336,0,0,0,0,0,0,0,0,0,0,0,0,0.19132,0.20984,0.19115,0.19829,0.1923,0.19823,0.19141,0.1914,0.1978,0.19127,0.1979,0.19134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,337,0,0,0,0,0,0,0,0,0,0,0,0,0.03082,0.03347,0.03026,0.03387,0.03412,0.03367,0.03116,0.03111,0.03222,0.03063,0.03253,0.03086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,338,0,0,0,0,0,0,0,0,0,0,0,0,0.09774,0.10704,0.0974,0.10219,0.09969,0.10207,0.09793,0.09791,0.10121,0.09763,0.1014,0.09776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,339,0,0,0,0,0,0,0,0,0,0,0,0,0.01951,0.0212,0.01918,0.02131,0.0214,0.0212,0.0197,0.01967,0.02037,0.0194,0.02054,0.01953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,340,0,0,0,0,0,0,0,0,0,0,0,0,0.00222,0.00241,0.00218,0.00242,0.00243,0.00241,0.00224,0.00224,0.00231,0.0022,0.00234,0.00222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,341,0,0,0,0,0,0,0,0,0,0,0,0,0.04288,0.04695,0.04287,0.04691,0.04698,0.04633,0.04302,0.04222,0.04385,0.04163,0.04381,0.04231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,342,0,0,0,0,0,0,0,0,0,0,0,0,0.02928,0.03209,0.02922,0.03044,0.02959,0.03042,0.02931,0.0293,0.03029,0.02926,0.03031,0.02928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,343,0,0,0,0,0,0,0,0,0,0,0,0,0.60809,0.66693,0.60805,0.63661,0.62123,0.63472,0.60788,0.60526,0.62615,0.60369,0.62639,0.60591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,344,0,0,0,0,0,0,0,0,0,0,0,0,0.59822,0.65547,0.5981,0.64209,0.63573,0.63682,0.60014,0.59284,0.61459,0.58711,0.61388,0.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,345,0,0,0,0,0,0,0,0,0,0,0,0,0.31318,0.34343,0.31315,0.32937,0.32219,0.3281,0.31363,0.31188,0.32275,0.3105,0.32258,0.31199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,346,0,0,0,0,0,0,0,0,0,0,0,0,0.73166,0.80247,0.73161,0.76604,0.74737,0.76383,0.73232,0.72925,0.75439,0.72692,0.75417,0.72952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,347,0,0,0,0,0,0,0,0,0,0,0,0,0.07209,0.07905,0.07208,0.07586,0.07425,0.07556,0.07216,0.07173,0.07424,0.07142,0.07422,0.07178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,348,0,0,0,0,0,0,0,0,0,0,0,0,0.01398,0.0153,0.01398,0.01543,0.01552,0.01521,0.01406,0.01376,0.0143,0.01352,0.01427,0.01378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,349,0,0,0,0,0,0,0,0,0,0,0,0,0.05421,0.05929,0.054,0.05831,0.05787,0.05789,0.05443,0.05393,0.05588,0.05343,0.056,0.05392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,350,0,0,0,0,0,0,0,0,0,0,0,0,0.01386,0.01515,0.01385,0.01556,0.0158,0.01528,0.01395,0.01357,0.01412,0.01327,0.01409,0.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,351,0,0,0,0,0,0,0,0,0,0,0,0,0.01048,0.01136,0.01026,0.01158,0.01171,0.01151,0.0106,0.01059,0.01096,0.0104,0.01108,0.01049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,352,0,0,0,0,0,0,0,0,0,0,0,0,0.60597,0.66437,0.60504,0.62944,0.61135,0.62912,0.60646,0.60639,0.62671,0.60568,0.6273,0.60605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,353,0,0,0,0,0,0,0,0,0,0,0,0,0.09879,0.10821,0.09848,0.10321,0.10063,0.1031,0.09898,0.09895,0.10229,0.09869,0.10246,0.09881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,354,0,0,0,0,0,0,0,0,0,0,0,0,0.02758,0.03013,0.02737,0.02923,0.02878,0.02916,0.0277,0.02768,0.02863,0.02751,0.02875,0.02759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,355,0,0,0,0,0,0,0,0,0,0,0,0,0.13896,0.15226,0.1386,0.14484,0.14102,0.14472,0.13915,0.13912,0.1438,0.13885,0.14403,0.13899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,356,0,0,0,0,0,0,0,0,0,0,0,0,0.10514,0.11521,0.10488,0.10957,0.10666,0.10948,0.10529,0.10527,0.10881,0.10505,0.10896,0.10516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,357,0,0,0,0,0,0,0,0,0,0,0,0,0.09216,0.10086,0.09174,0.09672,0.09461,0.09657,0.09237,0.09234,0.09546,0.09204,0.09576,0.09221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,358,0,0,0,0,0,0,0,0,0,0,0,0,0.06934,0.07571,0.06874,0.07374,0.07278,0.07353,0.06961,0.06957,0.07195,0.06918,0.0724,0.06941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,359,0,0,0,0,0,0,0,0,0,0,0,0,0.0541,0.05881,0.05323,0.05902,0.05921,0.05872,0.05462,0.05455,0.05647,0.05381,0.05696,0.05416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,360,0,0,0,0,0,0,0,0,0,0,0,0,0.15025,0.16455,0.14973,0.1571,0.15327,0.15692,0.15054,0.1505,0.15557,0.15009,0.15589,0.15029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,361,0,0,0,0,0,0,0,0,0,0,0,0,0.42432,0.45776,0.41753,0.45977,0.47864,0.4601,0.42864,0.42656,0.43652,0.42152,0.4469,0.42774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,362,0,0,0,0,0,0,0,0,0,0,0,0,0.03793,0.04091,0.03751,0.04229,0.04338,0.04207,0.03764,0.03731,0.03886,0.03717,0.03982,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,363,0,0,0,0,0,0,0,0,0,0,0,0,0.05668,0.06074,0.05542,0.0629,0.0671,0.06296,0.05768,0.05729,0.05841,0.05603,0.05999,0.05718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,364,0,0,0,0,0,0,0,0,0,0,0,0,0.1551,0.16634,0.15177,0.17172,0.18269,0.17188,0.15773,0.15671,0.15985,0.15337,0.16403,0.15641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,365,0,0,0,0,0,0,0,0,0,0,0,0,0.10648,0.11443,0.10439,0.11719,0.12377,0.1173,0.10812,0.10748,0.10976,0.1054,0.1124,0.10731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,366,0,0,0,0,0,0,0,0,0,0,0,0,0.05071,0.05433,0.04958,0.05628,0.06007,0.05634,0.0516,0.05125,0.05225,0.05012,0.05368,0.05116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,367,0,0,0,0,0,0,0,0,0,0,0,0,0.09285,0.09949,0.09078,0.10307,0.11002,0.10317,0.09449,0.09385,0.09568,0.09178,0.09829,0.09367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,368,0,0,0,0,0,0,0,0,0,0,0,0,0.06128,0.06584,0.06007,0.0675,0.07135,0.06755,0.06224,0.06187,0.06317,0.06066,0.06471,0.06177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,369,0,0,0,0,0,0,0,0,0,0,0,0,0.05004,0.05366,0.04896,0.05545,0.05905,0.0555,0.0509,0.05057,0.05157,0.04948,0.05294,0.05048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,370,0,0,0,0,0,0,0,0,0,0,0,0,0.20697,0.22297,0.20339,0.22615,0.23664,0.22632,0.20978,0.20868,0.21339,0.20513,0.21795,0.20841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,371,0,0,0,0,0,0,0,0,0,0,0,0,0.0697,0.07531,0.06868,0.07521,0.07786,0.07526,0.07034,0.07003,0.07172,0.06929,0.0733,0.07023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,372,0,0,0,0,0,0,0,0,0,0,0,0,0.07324,0.07906,0.07211,0.0794,0.08245,0.07945,0.07404,0.0737,0.07545,0.07271,0.07702,0.07375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,373,0,0,0,0,0,0,0,0,0,0,0,0,0.04348,0.04696,0.04283,0.04695,0.04865,0.04698,0.04389,0.04369,0.04474,0.04322,0.04574,0.04381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,374,0,0,0,0,0,0,0,0,0,0,0,0,0.03234,0.03477,0.03172,0.03555,0.03748,0.03558,0.03283,0.03264,0.03334,0.03202,0.03412,0.03258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,375,0,0,0,0,0,0,0,0,0,0,0,0,0.05363,0.05785,0.05276,0.0581,0.06051,0.05814,0.05417,0.0539,0.05516,0.05328,0.05649,0.05407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,376,0,0,0,0,0,0,0,0,0,0,0,0,0.17407,0.18821,0.17165,0.18752,0.19351,0.18764,0.17563,0.17489,0.1792,0.17306,0.18287,0.17528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,377,0,0,0,0,0,0,0,0,0,0,0,0,0.06709,0.0726,0.06621,0.07217,0.07425,0.07221,0.06769,0.06741,0.0691,0.06671,0.07042,0.06752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,378,0,0,0,0,0,0,0,0,0,0,0,0,0.09745,0.10527,0.09601,0.10556,0.10931,0.10563,0.09854,0.0981,0.10047,0.09674,0.10237,0.09806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,379,0,0,0,0,0,0,0,0,0,0,0,0,0.04575,0.04969,0.0453,0.0488,0.04944,0.04883,0.0461,0.04596,0.04722,0.04552,0.04778,0.04593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,380,0,0,0,0,0,0,0,0,0,0,0,0,58.95493,50.3119,14.31043,21.8498,89.2885,66.61792,66.62182,0.16406,167.84496,168.52369,128.35625,59.70098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,381,0,0,0,0,0,0,0,0,0,0,0,0,0.04074,0.04399,0.04012,0.0442,0.04582,0.04423,0.04122,0.04103,0.04201,0.04042,0.0428,0.04099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,382,0,0,0,0,0,0,0,0,0,0,0,0,0.05055,0.05489,0.05005,0.05394,0.05469,0.05396,0.05093,0.05078,0.05216,0.0503,0.05281,0.05076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,383,0,0,0,0,0,0,0,0,0,0,0,0,0.03464,0.0374,0.03411,0.03743,0.03883,0.03746,0.03497,0.03481,0.03564,0.03442,0.03645,0.0349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,384,0,0,0,0,0,0,0,0,0,0,0,0,0.02492,0.02677,0.02442,0.02744,0.029,0.02746,0.02531,0.02515,0.02568,0.02466,0.02631,0.02512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,385,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,0.02143,0.01955,0.02162,0.02268,0.02163,0.0201,0.01999,0.02043,0.01978,0.02103,0.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,386,0,0,0,0,0,0,0,0,0,0,0,0,0.00639,0.00688,0.00627,0.00698,0.00733,0.00698,0.00647,0.00643,0.00657,0.00634,0.00674,0.00644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,387,0,0,0,0,0,0,0,0,0,0,0,0,0.0399,0.04321,0.0394,0.04222,0.04332,0.04224,0.03992,0.03977,0.04079,0.03989,0.04205,0.04035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,388,0,0,0,0,0,0,0,0,0,0,0,0,0.01774,0.01917,0.01748,0.01909,0.01974,0.0191,0.01788,0.0178,0.01823,0.01765,0.01866,0.01788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,389,0,0,0,0,0,0,0,0,0,0,0,0,0.02328,0.02518,0.02296,0.02503,0.02577,0.02504,0.02347,0.02338,0.02396,0.02315,0.02444,0.02344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,390,0,0,0,0,0,0,0,0,0,0,0,0,0.02486,0.0268,0.02445,0.02713,0.02833,0.02715,0.02519,0.02506,0.02564,0.02465,0.02617,0.02503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,391,0,0,0,0,0,0,0,0,0,0,0,0,0.07439,0.08059,0.07349,0.07974,0.08162,0.07978,0.07499,0.07471,0.07664,0.07401,0.07797,0.07483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,392,0,0,0,0,0,0,0,0,0,0,0,0,0.0133,0.01436,0.0131,0.01442,0.01493,0.01443,0.01345,0.01339,0.01371,0.0132,0.01396,0.01338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
